mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.9083410104115804,0.04370676121607887,0.012757380803426107,0.0003744275206462361,0.6,0.5,5,1,18,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'scale_pos_weight': 18, 'subsample': 0.6}",0.9849683544303798,0.945886075949367,0.9882539682539683,0.9730210208268861,0.019248365949483284,1168,1.0,1.0,1.0,1.0,0.0
1.0225799083709717,0.03462228513732704,0.015536149342854818,0.0036266778997585992,0.6,0.5,5,1,18,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'scale_pos_weight': 18, 'subsample': 0.8}",0.9840189873417722,0.9433544303797469,0.9865079365079364,0.9712786763501383,0.01978622665880903,1671,1.0,1.0,1.0,1.0,0.0
1.1845999558766682,0.07436385503303734,0.014528115590413412,0.003427949875158111,0.6,0.5,5,1,18,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 1, 'scale_pos_weight': 18, 'subsample': 1.0}",0.9780063291139242,0.9393987341772152,0.984920634920635,0.967424542169052,0.020031779761514535,2378,0.9999999999999999,1.0,0.9999999999999999,1.0,9.064933036736789e-17
0.9344336986541748,0.058828095217954374,0.010773261388142904,0.0015172656455740197,0.6,0.5,5,5,9,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 9, 'subsample': 0.6}",0.9859177215189873,0.9488924050632912,0.9888888888888889,0.9745521155009169,0.018198119915859824,344,0.9991283676703645,0.9984944532488115,0.9994857594936709,0.999036193470949,0.00040991387717645493
0.8547553221384684,0.04589760359598891,0.012948354085286459,0.0024044045909898917,0.6,0.5,5,5,9,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 9, 'subsample': 0.8}",0.9849683544303797,0.9503164556962025,0.9852380952380951,0.9734959862038665,0.016402981543401137,851,0.9998019017432646,0.9995641838351821,0.999881329113924,0.9997491382307903,0.00013474240397525717
0.8994771639506022,0.04603804868077508,0.014540592829386393,0.004453006474379095,0.6,0.5,5,5,9,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 9, 'subsample': 1.0}",0.9832278481012658,0.945886075949367,0.9828571428571428,0.9706449069892308,0.01752083132297241,1876,0.999960380348653,0.9998415213946117,0.999881329113924,0.9998944102857296,4.939770933151933e-05
0.8107690811157227,0.03348910402587584,0.01077564557393392,0.0012113599537013826,0.6,0.5,5,5,11,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 11, 'subsample': 0.6}",0.9851265822784809,0.953639240506329,0.9871428571428571,0.9752911356490103,0.015343690468276484,196,0.9992868462757528,0.9987717908082409,0.9994462025316456,0.9991682798718798,0.0002878092971187547
0.8205452760060629,0.04153614741399037,0.010792096455891928,0.0009893451849692211,0.6,0.5,5,5,11,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 11, 'subsample': 0.8}",0.9848101265822784,0.9504746835443038,0.9868253968253968,0.9740240358878248,0.016684597355549585,509,0.9998811410459588,0.9997226624405705,0.9999208860759494,0.999841563187493,8.562693332617742e-05
0.8352874120076498,0.041898318845530066,0.011272748311360678,0.0005048413186853052,0.6,0.5,5,5,11,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 11, 'subsample': 1.0}",0.9830696202531646,0.9471518987341772,0.9828571428571429,0.9710144719333563,0.01688617864774522,1770,1.0,0.9998811410459588,0.9999208860759494,0.999934009040636,4.9403251516246315e-05
0.762091318766276,0.03457733344651804,0.010407129923502604,0.0008487014334916049,0.6,0.5,5,5,13,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 13, 'subsample': 0.6}",0.9854430379746835,0.9534810126582278,0.9873015873015873,0.9753967356094241,0.01552684024169183,178,0.9994849445324883,0.9990095087163233,0.9994462025316455,0.9993135519268191,0.0002155720158767181
0.8651877244313558,0.10464992197574995,0.011690616607666016,0.0012483420733829303,0.6,0.5,5,5,13,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 13, 'subsample': 0.8}",0.9852848101265822,0.9496835443037975,0.9857142857142858,0.9735488111250181,0.016888771744241634,818,0.9999207606973058,0.9997622820919175,0.9999208860759494,0.999867976288391,7.473710058629742e-05
0.8893136978149414,0.03801605741807503,0.014829238255818685,0.003599154226525952,0.6,0.5,5,5,13,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 13, 'subsample': 1.0}",0.982753164556962,0.9462025316455696,0.9836507936507937,0.9708561368391923,0.017449563132244387,1809,1.0,0.9998811410459587,0.9999208860759494,0.999934009040636,4.9403251516285915e-05
0.8421587149302164,0.026799373702301,0.01081538200378418,0.00046112902203325734,0.6,0.5,5,5,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 15, 'subsample': 0.6}",0.9848101265822784,0.9520569620253164,0.9871428571428571,0.9746575957447954,0.016021280412162126,330,0.9994849445324883,0.9991283676703645,0.9994857594936709,0.9993663572321746,0.00016828436189644192
0.8578712940216064,0.05324098538233922,0.011021057764689127,0.0009312336368480222,0.6,0.5,5,5,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 15, 'subsample': 0.8}",0.9848101265822784,0.9498417721518987,0.9863492063492063,0.9736544410145657,0.016862346592834587,730,0.9999603803486529,0.9998019017432647,0.9998813291139239,0.9998812037352804,6.46986804672269e-05
0.8495817184448242,0.04894585238938851,0.011393229166666666,0.0006872513958201573,0.6,0.5,5,5,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 15, 'subsample': 1.0}",0.9838607594936709,0.9473101265822785,0.9834920634920635,0.9715424617590469,0.01714827219553176,1604,1.0,0.9998811410459589,0.9999208860759494,0.999934009040636,4.940325151620671e-05
0.7753736972808838,0.04724064655064301,0.010219891866048178,0.0009148663283056946,0.6,0.5,5,5,18,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 18, 'subsample': 0.6}",0.9862341772151899,0.951740506329114,0.9879365079365079,0.9752911855308999,0.016679726686779927,194,0.9996434231378764,0.9990491283676703,0.9995253164556963,0.9994059559870809,0.00025688098356320773
0.8345774014790853,0.04596439228495155,0.012348651885986328,0.0024528777106509808,0.6,0.5,5,5,18,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 18, 'subsample': 0.8}",0.9848101265822785,0.9501582278481012,0.9853968253968254,0.9734432011882266,0.01647896685910652,884,0.9999603803486529,0.9998019017432646,0.999881329113924,0.9998812037352804,6.469868046727233e-05
1.0052523612976074,0.07868187379195485,0.012621243794759115,0.002227190363649913,0.6,0.5,5,5,18,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 5, 'scale_pos_weight': 18, 'subsample': 1.0}",0.9837025316455696,0.9463607594936709,0.9834920634920635,0.9711728968149216,0.017558109468132754,1716,0.999960380348653,0.9998811410459587,0.9999604430379747,0.9999339881441954,3.736855029318795e-05
0.7883892854054769,0.04383711700800219,0.012897968292236328,0.00539318594138492,0.6,0.5,5,10,9,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 9, 'subsample': 0.6}",0.9863924050632912,0.9373417721518986,0.9904761904761905,0.9713845157436222,0.024147379319329677,1630,0.9942947702060222,0.9962361331220285,0.996875,0.9958019677760168,0.0010971998019779505
0.7480242252349854,0.06348554635313343,0.009640375773111979,0.001356912089306127,0.6,0.5,5,10,9,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 9, 'subsample': 0.8}",0.9843354430379747,0.9439873417721519,0.9904761904761904,0.9729155705121414,0.020623444173560795,1218,0.9963946117274168,0.9974247226624405,0.9982199367088608,0.9973464236995727,0.0007472397507540512
0.782671054204305,0.05950884409547494,0.009844462076822916,0.0008335952843226687,0.6,0.5,5,10,9,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 9, 'subsample': 1.0}",0.9818037974683544,0.946993670886076,0.9849206349206349,0.9712257815943408,0.017194576240346048,1694,0.9977020602218699,0.9980190174326466,0.9986946202531646,0.998138565969227,0.0004139345708199163
0.6731586456298828,0.04945319129794861,0.00930937131245931,0.00027032870501377584,0.6,0.5,5,10,11,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 11, 'subsample': 0.6}",0.986867088607595,0.9395569620253165,0.9907936507936508,0.9723876405447182,0.023287298304990385,1397,0.9949683042789225,0.9963153724247228,0.9973496835443038,0.9962111200826497,0.0009749848595466428
0.7373112837473551,0.05208480323598819,0.010005871454874674,0.0007694622278718299,0.6,0.5,5,10,11,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 11, 'subsample': 0.8}",0.9843354430379747,0.9466772151898735,0.9887301587301587,0.9732322307240915,0.018876631101325682,1019,0.997107765451664,0.9973058637083995,0.998378164556962,0.9975972645723418,0.0005580706761186431
0.7715744972229004,0.04774045165432327,0.01121981938680013,0.0018523534104900581,0.6,0.5,5,10,11,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 11, 'subsample': 1.0}",0.9818037974683544,0.95,0.9836507936507937,0.9718064466955144,0.015449374700387503,1548,0.9978209191759113,0.998335974643423,0.9987737341772152,0.9983102093321832,0.0003894115176561301
0.7028106848398844,0.030696461943101397,0.008793195088704428,0.0007939310840688968,0.6,0.5,5,10,13,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 13, 'subsample': 0.6}",0.9873417721518988,0.9433544303797469,0.9906349206349206,0.9737603003608057,0.02155815261392442,653,0.9954833597464343,0.9962361331220284,0.9973496835443039,0.996356392137589,0.0007666541170311564
0.8200803597768148,0.05552764934662085,0.010382652282714844,0.0004061772414574911,0.6,0.5,5,10,13,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 13, 'subsample': 0.8}",0.9854430379746836,0.9474683544303797,0.9880952380952381,0.973654550754723,0.01856182053437907,718,0.997107765451664,0.9975832012678287,0.9985759493670886,0.9977556386955272,0.0006116600375106475
0.8516906897226969,0.042791742838983904,0.010392586390177408,0.0001787170924986831,0.6,0.5,5,10,13,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 13, 'subsample': 1.0}",0.9811708860759494,0.9506329113924051,0.9833333333333334,0.9717008367587228,0.014934472110494824,1573,0.9981774960380347,0.9986133122028527,0.9987341772151899,0.9985083284853591,0.0002390811144831832
0.7290650208791097,0.0385868207918823,0.011609713236490885,0.0013936577077607302,0.6,0.5,5,10,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 15, 'subsample': 0.6}",0.9867088607594937,0.9441455696202531,0.9904761904761904,0.9737602903844277,0.021012702140724995,665,0.9956418383518225,0.9961172741679873,0.9975474683544304,0.9964355269580801,0.0008098642089927656
0.7819761435190836,0.04825174175215127,0.010611693064371744,0.0006072876544203659,0.6,0.5,5,10,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 15, 'subsample': 0.8}",0.9841772151898734,0.948259493670886,0.9877777777777778,0.9733905558418776,0.017844196791895774,903,0.9971473851030112,0.9977416798732172,0.9986550632911393,0.9978480427557891,0.0006200850354755712
0.7892950375874838,0.048668586123042465,0.010308980941772461,0.0008385067425494213,0.6,0.5,5,10,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 15, 'subsample': 1.0}",0.981487341772152,0.9514240506329114,0.9825396825396826,0.9718063768608688,0.014429610410188197,1550,0.998256735340729,0.9985340729001586,0.9989319620253165,0.9985742567554015,0.00027712070241610716
0.6893312136332194,0.0442191205053492,0.009199857711791992,0.0009969751815477618,0.6,0.5,5,10,18,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 18, 'subsample': 0.6}",0.9859177215189874,0.9441455696202532,0.991111111111111,0.9737075352979216,0.021026152307872092,685,0.995958795562599,0.9964342313787639,0.9979825949367088,0.9967918739593572,0.0008640494346397529
0.7376963297526041,0.054241102579868326,0.011477947235107422,0.0002896671593802138,0.6,0.5,5,10,18,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 18, 'subsample': 0.8}",0.9840189873417722,0.9485759493670886,0.9873015873015873,0.973284935928708,0.017536161682302844,986,0.9972266244057053,0.9979793977812996,0.9986155063291139,0.9979405095053729,0.0005676750671503267
0.7957928975423177,0.06331053510729467,0.01094969113667806,0.0005682998228678843,0.6,0.5,5,10,18,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 5, 'min_child_weight': 10, 'scale_pos_weight': 18, 'subsample': 1.0}",0.9819620253164558,0.9520569620253165,0.9817460317460317,0.9719119169630149,0.014050307628915156,1518,0.9987321711568938,0.9986529318541997,0.9988924050632911,0.9987591693581281,9.961101552391754e-05
0.953188419342041,0.039495683990849614,0.01665321985880534,0.004063374413124106,0.6,0.5,6,1,9,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 9, 'subsample': 0.6}",0.9843354430379747,0.9458860759493671,0.988095238095238,0.9727570358904188,0.019076611804888736,1272,1.0,1.0,1.0,1.0,0.0
0.9992040793100992,0.05032719328592796,0.01281595230102539,0.0006437566834155739,0.6,0.5,6,1,9,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 9, 'subsample': 0.8}",0.9821202531645569,0.945253164556962,0.9863492063492063,0.9712258713817423,0.01846002725511672,1691,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
1.0268020629882812,0.05027918712858099,0.01148533821105957,0.002058639962727128,0.6,0.5,6,1,9,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 9, 'subsample': 1.0}",0.9746835443037974,0.9408227848101266,0.9855555555555556,0.9670022221384208,0.019049473785704398,2436,1.0,1.0,1.0,1.0,0.0
0.9019268353780111,0.04610515007550371,0.015811045964558918,0.0022722089667121534,0.6,0.5,6,1,11,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 11, 'subsample': 0.6}",0.9857594936708861,0.9439873417721519,0.9877777777777778,0.9724930409775733,0.020188400437527936,1376,1.0,1.0,1.0,1.0,0.0
0.9989715417226156,0.05794603424967573,0.013426939646402994,0.0018932280916246153,0.6,0.5,6,1,11,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 11, 'subsample': 0.8}",0.9827531645569622,0.9439873417721519,0.9858730158730159,0.9708562765084833,0.019055949759399088,1808,1.0,1.0,1.0,1.0,0.0
1.1407492955525715,0.07817203865529665,0.01536099116007487,0.005879525462599897,0.6,0.5,6,1,11,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 11, 'subsample': 1.0}",0.9764240506329114,0.9393987341772151,0.9842857142857143,0.9666853723752897,0.0195737310684405,2471,1.0,1.0,1.0,1.0,0.0
1.0198136965433757,0.05280672646021183,0.014865636825561523,0.0025303809010385715,0.6,0.5,6,1,13,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 13, 'subsample': 0.6}",0.985759493670886,0.9460443037974684,0.9877777777777778,0.973179375873806,0.01921934726368207,1060,1.0,1.0,1.0,1.0,0.0
0.9998877048492432,0.040017506655961384,0.012869675954182943,0.0007103984287816637,0.6,0.5,6,1,13,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 13, 'subsample': 0.8}",0.9837025316455696,0.9447784810126583,0.9853968253968254,0.9712786065154926,0.018765122351418778,1674,1.0,1.0,1.0,1.0,0.0
1.095629135767619,0.058854142075414326,0.011469205220540365,0.000923591793460794,0.6,0.5,6,1,13,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 13, 'subsample': 1.0}",0.9762658227848101,0.9392405063291138,0.9847619047619047,0.9667381972964415,0.019764855228723975,2459,1.0,1.0,1.0,1.0,0.0
0.9192652702331543,0.047697874491212953,0.012489716211954752,0.0007622565832779436,0.6,0.5,6,1,15,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 15, 'subsample': 0.6}",0.9856012658227848,0.9479430379746835,0.9880952380952381,0.9738657307227946,0.01837198592894033,600,1.0,1.0,1.0,1.0,0.0
0.989820639292399,0.04359424600848537,0.0135347048441569,0.0006085675628405903,0.6,0.5,6,1,15,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 15, 'subsample': 0.8}",0.9843354430379746,0.9449367088607595,0.9866666666666667,0.9719650212227486,0.019149791356803697,1506,1.0,0.9999999999999999,1.0,1.0,6.409875621278546e-17
1.0262707869211833,0.04132112208414913,0.013687054316202799,0.003948436055996889,0.6,0.5,6,1,15,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 15, 'subsample': 1.0}",0.9768987341772152,0.9389240506329114,0.9846031746031746,0.9667909823120815,0.019968718953461008,2453,1.0,1.0,1.0,1.0,0.0
0.9339013894399008,0.03245327418769398,0.012405316034952799,0.0014241562224901255,0.6,0.5,6,1,18,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 18, 'subsample': 0.6}",0.9854430379746836,0.945253164556962,0.9887301587301588,0.9731266407400556,0.019769780841011556,1095,0.9999999999999999,1.0,1.0,1.0,6.409875621278546e-17
1.0154707431793213,0.042099164774000275,0.013778924942016602,0.00013170607154575095,0.6,0.5,6,1,18,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 18, 'subsample': 0.8}",0.9843354430379747,0.9446202531645569,0.986031746031746,0.9716482113651297,0.01913841533901793,1585,1.0,1.0,1.0,1.0,0.0
1.0427923202514648,0.06842067154169161,0.012816349665323893,0.000860383588487259,0.6,0.5,6,1,18,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 1, 'scale_pos_weight': 18, 'subsample': 1.0}",0.9775316455696202,0.9395569620253165,0.9850793650793651,0.9673717571534122,0.01992229546925118,2393,1.0,1.0,1.0,1.0,0.0
0.7873019377390543,0.08772696788091483,0.01011959711710612,0.0007364251760483625,0.6,0.5,6,5,9,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 5, 'scale_pos_weight': 9, 'subsample': 0.6}",0.9860759493670886,0.9484177215189874,0.9885714285714287,0.9743409155800895,0.018372374216500034,392,0.9991283676703645,0.9984944532488114,0.9995253164556962,0.9990493791249574,0.00042453828296662444
0.8275719483693441,0.04818761462006256,0.01284495989481608,0.0027964716338029693,0.6,0.5,6,5,9,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 5, 'scale_pos_weight': 9, 'subsample': 0.8}",0.9851265822784809,0.9500000000000001,0.9853968253968254,0.9734959961802445,0.0166269196343544,850,0.9998019017432648,0.9995245641838352,0.999881329113924,0.9997359316803412,0.00015293645899941243
0.9362138907114664,0.04701481269838111,0.014123360315958658,0.0036208690667944646,0.6,0.5,6,5,9,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 5, 'scale_pos_weight': 9, 'subsample': 1.0}",0.9833860759493671,0.9468354430379747,0.9825396825396825,0.9709088619965646,0.017038659799434617,1802,0.999960380348653,0.9998415213946118,0.999881329113924,0.9998944102857296,4.939770933147971e-05
0.8287580808003744,0.06009185149709336,0.010306517283121744,0.0010286123999501942,0.6,0.5,6,5,11,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 6, 'min_child_weight': 5, 'scale_pos_weight': 11, 'subsample': 0.6}",0.9854430379746836,0.9541139240506329,0.9873015873015873,0.9756079155774957,0.015228772300272525,137,0.9993660855784469,0.998771790808241,0.9994462025316456,0.9991946929727779,0.0003008203917344786
